substance_id,active_substance_name,allergic_patients_count,drugs_containing_substance_count
10803,"Avena Sativa Dil. D1, Lycopus Virginicus Dil. D2, Ferrum Iodatum Dil. D10, Lupulus Dil. D1",0,1
2145,"Avena Sativa Ferm 33c Dil. D2, Calcium Carbonicum Hahnemanni Dil D6, Sulfur Dil. D24 Aquos., Valeria",0,1
8914,"Avena Sativa Ferm 33c Ø, Humulus Lupulus Ex Herba Et Fructibus Ferm 34d Ø (Hab, Vs. 34d), Valeriana",0,1
10461,"Avena Sativa L., Triticum Aestivum, Phleum Pratense L., Anthoxanthum Odoratum L., Lolium Perenne L.,",0,1
10166,"Avena Sativa Mother Tincture, Ignatia Dil. D4, Valeriana Dil. D4, Tarantula Dil. D4, Veratrum Dil. D",0,1
8257,"Avena Sativa Mother Tincture, Passiflora Incarnata Dil. D2, Humulus Lupulus Ø, Acidum Phosphoricum D",0,1
9271,"Azoximer Bromide",0,1
5704,"B/Phuket/3073/2013-Like Virus (B/Phuket/3073/2013, Wild Type), B/Washington/02/2019 - Like Virus (B/",0,1
2203,"Bacampicillin Hydrochloride",0,1
7243,"Bacillus Cereus E Volumine Cellulae (Lyophil., Steril.) D6",0,1
2208,"Bacillus Cereus E Volumine Ex Muris Cellulae (Lyophil., Steril.) D4",0,1
2207,"Bacillus Cereus E Volumine Ex Muris Cellulae (Lyophil., Steril.) D6",0,1
9712,"Bacillus Firmus E Volumine Cellulae (Lyophil., Steril.) D6",0,1
9711,"Bacillus Firmus E Volumine Ex Muris Cellulae (Lyophil., Steril.) D4",0,1
9713,"Bacillus Firmus E Volumine Ex Muris Cellulae (Lyophil., Steril.) D6",0,1
11125,"Bacillus Subtilis E Volumine Cellulae (Lyophil., Steril.) D6",0,1
11124,"Bacillus Subtilis E Volumine Ex Muris Cellulae (Lyophil., Steril.) D4",0,1
11126,"Bacillus Subtilis E Volumine Ex Muris Cellulae (Lyophil., Steril.) D6",0,1
2209,"Bacitracin Zinc, Chlorhexidine Acetate",0,1
5794,"Bacitracin Zinc, Neomycin",0,1
9897,"Bacitracin Zinc, Neomycin Sulfate, Phenylephrine Hydrochloride, Prednisolone, Chlorobutanol Hemihydr",0,1
9236,"Bacitracin Zinc, Polymyxin B Sulfate",0,1
5438,"Bacitracin, Diphenylpyraline Hydrochloride, Dequalinium Chloride",0,1
2205,"Bacitracin, Hydrocortisone Acetate, Colistimethate Sodium",0,1
4428,"Bacitracin, Hydrocortisone Acetate, Neomycin Sulfate",0,1
6753,"Bacitracin, Hydrocortisone Acetate, Polymyxin B Sulfate Ph. Eur.",0,1
7341,"Bacitracin, Neomycin Sulfate, Polymyxin B Sulfate",0,1
10394,"Bacitracin, Papain, Lysozyme Hydrochloride",0,1
10080,"Bacitracin, Propolis Extract, Vitamin A Concentrate (Oily Form), Synthetic, Calendula Tincture",0,1
2212,"Bacitracin, Retinol",0,1
10081,"Bacitracin, Retinol, Alpha-Tocopherol, Tincture From Calendula Flower (1:5), Extraction Solvent: Eth",0,1
2214,"Baclofen Ph. Eur.",0,1
10912,"Baptisia (Hab34) Mother Tincture, Psychotria Ipecacuanha Trit. D4, Eupatorium Perfoliatum Mother Tin",0,1
10886,"Baptisia Dil. D1, Hydrargyrum Bicyanatum Dil. D8, Ammonium Bromatum Dil. D4, Kalium Bichromicum Dil.",0,1
5379,"Baptisia Tinctoria, Echinacea Purpurea, Thuja Occidentalis",0,1
1674,"Barium Chloratum D4, Arnica Montana Dil. D4, Nitroglycerinum D6, Cuprum Aceticum Dil. D6, Nicotiana",0,1
8038,"Barium Chloratum D5, Arnica Montana D3, Phosphorus D5, Nitroglycerinum D6",0,1
2293,"Barium Citricum Dil. D9 (Hab, Vs. 6), Carbo Vegetabilis Dil. D5, Cichorium Intybus E Planta Tota Fer",0,1
2292,"Barium Citricum Trit. D3, Berberis, Ethanol. Decoctum Trit. D3, Conchae Trit. D10, Zinnober Trit. D6",0,1
1658,"Barium Iodatum Dil. D4, Arnica Montana Dil. D4, Viscum Album Dil. D4, Nitroglycerinum Dil. D6, Urgin",0,1
1655,"Barium Iodatum Dil. D4, Auri Solutio Colloidalis Dil. D5, Arnica Montana Dil. D4, Conium Maculatum D",0,1
7269,"Bärlauchblätter-Pulver, Mistelkraut-Pulver, Weißdornblätter-Pulver, Weißdornblüten-Pulver",0,1
7270,"Bärlauchblätter-Pulver, Mistelkraut-Pulver, Weißdornfrüchte-Pulver, Weißdornblüten-Pulver",0,1
6007,"Barley Grain",0,1
10324,"Barosma Betulinum D8, Acidum Arsenicosum D28, Baptisia Tinctoria D4, Capsicum Annuum D6, Cuprum Sulf",0,1
6684,"Bcg (Bacillus Calmette-Guérin), Live Attenuated Connaught Strain",0,1
4208,"Bearberry Extract, Soft Extract From Solidaginis Virgaureae Herba (3-7 : 1), Extraction Solvent: Eth",0,1
11129,"Bearberry Leaves Extract (1:0,54-0,99), Extraction Solvent Water/Calcium Oxide (44:1)",0,1
2327,"Beclometasone Dipropionate Monohydrate",0,1
10048,"Beclometasone Dipropionate Ph. Eur.",0,1
2325,"Beclometasone Dipropionate, Formoterol",0,1
7758,"Beclometasone Dipropionate, Neomycin",0,1
5787,"Beclometasone Propionate, Formoterol Fumarate Dihydrate",0,1
11242,"Bee Venom, Standard",0,1
9433,Beef,0,1
7176,"Belladonna D3, China Rubra D3, Arsenicum Album D6, Matricaria Recutita D9, Psychotria Ipecacuanha D4",0,1
10890,"Belladonna D3, Hepar Sulfuris D3, Silicea D3, Hydrargyrum Biiodatum D8",0,1
8485,"Belladonna D3, Hydrastis D3, Kalium Sulfuricum D4, Silica D5, Hepar Sulfuris D5, Manganum Sulfuricum",0,1
8918,"Belladonna D3, Secale Cornutum D4, Avena Sativa D1, Passiflora Incarnata D1, Valeriana Officinalis D",0,1
11733,"Belladonna D4",0,1
10685,"Belladonna D4, Psychotria Ipecacuanha D4, Lobelia Inflata D4, Natrium Sulfuricum D4, Arsenum Iodatum",0,1
7049,"Belladonna D6, Chamomilla D 6, Ferrum Phosphoricum D8, Hepar Sulfuris D12, Pulsatilla Pratensis D6",0,1
4886,"Belladonna D6, Corallium Rubrum D12, Thymus Vulgaris D6, Bryonia D6, Cuprum Aceticum D12, Dactylopiu",0,1
10005,"Belladonna D6, Hydrargyrum Chloratum D6, Hydrastis Canadensis, Ethanol. Decoctum D6, Kalium Bichromi",0,1
10419,"Belladonna Leaf Dry Extract, Standardised, Papaverine Hydrochloride",0,1
2363,"Belladonna Rh Dil. D10, Belladonna Rh Dil. D6, Atropa Bella-Donna Dil. D20, Atropa Bella-Donna Rh Di",0,1
8780,"Belladonna Rh Dil. D3, Chamomilla Recutita, Radix, Decoctum Dil. D3, Gelsemium, Ethanol. Decoctum Di",0,1
2364,"Belladonna Rh Dil. D6, Betula, Folium Dil. D3, Formica Rufa Dil. D6",0,1
7158,"Belladonna Tincture, Valerian Tincture, Tincture From Wormwood Herb 1:5, Tincture From Peppermint Le",0,1
3626,"Belladonna Tincture, Valerian Tincture, Turmeric Tincture, Taraxaci Succus, Artichoke Tincture, Ment",0,1
9605,"Belladonna Trit. D3, Bismutum Subnitricum Trit. D5, Chamomilla Trit. D3, Antimonit Trit. D3",0,1
11600,"Belladonna Trit. D3, Zinnober Trit. D5, Apisinum Trit. D5",0,1
4340,"Bellis Perennis D2, Ferrum Metallicum D8, Phosphorus D8, Sanguinaria Canadensis D7",0,1
4171,"Bellis Perennis Spag. Peka Dil. D8, Vinca Minor Spag. Peka Dil. D3, Viola Tricolor Spag. Peka Dil. D",0,1
10949,"Bellis Perennis Trit: D 2, Chamomilla Recutita Trit. D 3, Hamamelis Virginiana Trit. D 2, Mercurius",0,1
10950,"Bellis Perennis Trit: D 2, Hamamelis Virginiana Trit. D 2, Mercurius Solubilis Hahnemanni Trit. D 8,",0,1
2406,"Bendroflumethiazide Ph. Eur.",0,1
10732,"Bendroflumethiazide, Amiloride Hydrochloride Dihydrate",0,1
10731,"Bendroflumethiazide, Reserpine",0,1
11031,"Benproperine Phosphate",0,1
9240,"Bent Pollen",0,1
2431,Benzaldehyde,0,1
8196,"Benzalkonium Chloride Solution 50%, Cetrimide Bp",0,1
10286,"Benzalkonium Chloride Solution, Isopropyl Alcohol, Undecylenic Acid",0,1
7202,"Benzalkonium Chloride, Carbomer",0,1
4374,"Benzalkonium Chloride, Dexamethasone Sodium Phosphate",0,1
4002,"Benzalkonium Chloride, Dimeticone",0,1
2339,"Benzalkonium Chloride, Hexylresorcinol",0,1
9492,"Benzalkonium Chloride, Hydrocortisone Acetate, Benzocaine, Esculin",0,1
9493,"Benzalkonium Chloride, Hydrocortisone Acetate, Benzocaine, Esculin, Amlintide",0,1
563,"Benzalkonium Chloride, Hydrocortisone Hydrogen Succinate",0,1
7203,"Benzalkonium Chloride, Hypromellose",0,1
10287,"Benzalkonium Chloride, Isopropyl Alcohol, Undecylenic Acid",0,1
10205,"Benzalkonium Chloride, Levomenthol, Peppermint Oil, Eucalyptus Oil, Thymol",0,1
6532,"Benzalkonium Chloride, Lidocaine Hydrochloride",0,1
7201,"Benzalkonium Chloride, Methylcellulose",0,1
11051,"Benzalkonium Chloride, Neomycin Sulfate, Tyrothricin, Benzocaine",0,1
8473,"Benzalkonium Chloride, Phenylephrine Hydrochloride, Thenyldiamine Hydrochloride",0,1
10140,"Benzalkonium Chloride, Selenium Sulfide",0,1
8215,"Benzalkonium Chloride, Tannic Acid",0,1
9796,"Benzalkonium Chloride, Tetracaine Hydrochloride, Dexamethasone, Resorcinol",0,1
8758,"Benzalkonium Chloride, Tetracaine Hydrochloride, Menthol, Phenol, Clove Oil",0,1
9856,"Benzalkonium Chloride, Tuaminoheptane Sulfate, Acetylcysteine",0,1
11586,"Benzalkonium Chloride, Zinc Sulphate",0,1
7969,"Benzathine Benzylpenicillin Tetrahydrate",0,1
8221,"Benzensulfonchloramide Sodium",0,1
11656,"Benzocaine, Aluminium Oxide, Magnesium Oxide",0,1
8752,"Benzocaine, Chlorobutanol Hemihydrate, Paradichlorobenzene",0,1
8753,"Benzocaine, Chlorobutanol, Phenol, Castor Oil, Turpentine Flavour",0,1
4315,"Benzocaine, Dequalinium Chloride",0,1
1466,"Benzocaine, Dequalinium Chloride, Trypsin",0,1
6397,"Benzocaine, Ethanol (96 Per Cent), Matricariae Flos, Sage Leaf (Salvia Officinalis), Agrimoniae Herb",0,1
9581,"Benzocaine, Levomenthol, Zinc Oxide",0,1
4369,"Benzocaine, Liquid Extract (0,65:1) From A Mixture Of: Matricaria Flower, Oak Bark, Sage Leaf, Arnic",0,1
6398,"Benzocaine, Matricariae Flos, Sage Leaf (Salvia Officinalis), Boric Acid, Agrimoniae Herba, Salicyli",0,1
9579,"Benzocaine, Mint Oil, Partly Dementholised, Zinc Oxide",0,1
4702,"Benzocaine, Myrrh Tincture",0,1
1559,"Benzocaine, Permethrin, Benzyl Benzoate",0,1
7772,"Benzocaine, Racementhol",0,1
3166,"Benzocaine, Salicylic Acid",0,1
9855,"Benzododecinium Bromide",0,1
9522,"Benzododecinium Bromide, Polysorbate 80",0,1
2436,"Benzoic Acid",0,1
6333,"Benzoic Acid Ph.Eur., Bismuth Oxide, Lidocaine Hydrochloride Pheur, Zinc Oxide Pheur, Cinnamic Acid",0,1
5908,"Benzoic Acid, Peppermint Oil, Ethanol, Eucalyptus Oil, Salicylic Acid, Thymol, Malachite Green",0,1
11190,"Benzoin Tincture, Eucalyptus Tincture, Thymus Essential Oil",0,1
3980,"Benzoin, Storax, Aloe",0,1
2544,"Benzoxonium Chloride",0,1
9657,"Benzoyl Peroxide, Hydrous, Potassium Hydroxyquinoline Sulfate",0,1
10675,"Benzydamine Hydrochloride, Benzocaine",0,1
11319,"Benzydamine Hydrochloride, Neomycin, Polymyxin B Sulfate, Tetracaine Hydrochloride, Fluocinolone Ace",0,1
10444,"Benzyl Alcohol, 2-Propanol (Ph. Eur.), Ethanol (96% Denatured With Mek)",0,1
7552,"Benzyl Alcohol, Macrogol 4000",0,1
7733,"Benzyl Alcohol, Propylene Glycol, Melatonin",0,1
8417,"Benzyl Benzoate, Dimenthyl Phthalate",0,1
2440,"Benzyl Cinnamate",0,1
4958,"Benzyl Nicotinate, Capsicum, Ethyl Nicotinate, Hydroxyethyl Salicylate, Methyl Nicotinate",0,1
2441,Benzylhemiformal,0,1
8972,"Benzylpenicillin Calcium",0,1
7300,"Benzylpenicillin Procaine, Benzathine Benzylpenicillin, Benzylpenicillin Potassium",0,1
4258,Benzylpenicilloyl-Octa-L-Lysine,0,1
2299,Benzylthiouracil,0,1
10578,Beractant,0,1
446,"Berberis Vulgaris D12, Cardiospermum Halicacabum D12, Acidum Formicicum D12, Natrium Chloratum D12,",0,1
9766,"Berberis Vulgaris D2, Aluminium Oxydatum D12, Causticum Hahnemanni D4, Lytta Vesicatoria D5, Serenoa",0,1
8455,"Berberis Vulgaris D3, Solidago Virgaurea D3",0,1
1925,"Berberis Vulgaris Dil. D12, Ledum Palustre Dil. D12, Colchicum Autumnale Dil. D12",0,1
2451,"Berberis Vulgaris Dil. D2",0,1
7258,"Berberis Vulgaris Dil. D2, Chelidonium Majus Dil. D4, Veronicastrum Virginicum Dil. D2, Cholesterolu",0,1
10479,"Berberis Vulgaris Dil. D2, Toxicodendron Quercifolium Dil. D4",0,1
7485,"Berberis Vulgaris Dil. D4, Calcium Phosphoricum Dil. D12, Causticum Hahnemanni Dil. D6, Dulcamara Di",0,1
4215,"Berberis Vulgaris Dil. D4, Dulcamara Dil. D4, Equisetum Hiemale Dil. D6, Eupatorium Purpureum Dil. D",0,1
6245,"Berberis Vulgaris Dil. D6, Colchicum Autumnale Dil. D6",0,1
2456,"Berberis Vulgaris E Fructibus Ferm 33c Dil. D3 (Hab, Vs. 33c), Nicotiana Tabacum E Foliis Ferm 33b D",0,1
8122,"Berberis Vulgaris E Fructibus Ferm 33c Ø (Hab, Vs. 33c), Aqueous Colloidal Silicium Dioxide Solution",0,1
8121,"Berberis Vulgaris E Fructibus Ferm 33c Ø (Hab, Vs. 33c), Cajeputi Aetheroleum, Aqueous Colloidal Sil",0,1
2450,"Berberis Vulgaris E Fructibus Ferm 33c Ø (Hab, Vs. 33c), Urtica Dioica E Planta Tota Ferm 33c Dil. D",0,1
2460,"Berberis Vulgaris E Radice Ferm 33d Ø (Hab, Vs. 33d), Urtica Urens Ex Herba Ferm 33c Dil. D2 (Hab, V",0,1
3547,"Berberis Vulgaris E Radice W 10% (Hab, Vs. 12f), Chelidonium Majus Ex Herba Ferm 34b Ø (Hab, Vs. 34b",0,1
6943,"Berberis Vulgaris E Radice W 10% (Hab, Vs. 12f), Lini Oleum Virginale, Solidago Virgaurea Ex Herba F",0,1
1922,"Berberis Vulgaris Trit. D 3, Bryonia Trit. D 3, Ledum Palustre Trit. D 3, Apis Mellifica Trit D3",0,1
9831,"Berberis Vulgaris Urt., Acidum Benzoicum E Resina Dil D1, Alsine Media Mother Tincture, Colchicum Au",0,1
1737,"Berberis Vulgaris Urt., Cynara Scolymus Ø, Taraxacum Officinale Ø, Lycopodium Clavatum Dil. D4",0,1
2454,"Berberis Vulgaris, Planta Tota Rh Dil. D1, Urtica Urens, Planta Tota Rh Dil. D2",0,1
10046,"Berberis, Fructus Dil. D6, Sambucus Nigra Dil. D3, Teucrium Scorodonia Dil. D4, Phosphorus Dil. D6",0,1
6539,"Bermuda Grass Pollen",0,1
9426,"Bertholletia Excelsa",0,1
9784,Beta-Aescin,0,1
2492,Betacarotene,0,1
4561,"Betacarotene, Anthocyanosidic Extract Of Vaccinium Myrtillus",0,1
7938,"Betacarotene, D Alpha Tocoferil Acetate, Dry Hydroalcoholic Extract Of Vaccinium Myrtillus",0,1
2519,"Betacarotene, Sodium Ascorbate, Sodium Selenite, Alphatocopherol Acetate, Zinc Pidolate",0,1
3725,"Betaine Citrate Monohydrate",0,1
2491,"Betamethasone 17-Valerate 21-Acetate",0,1
2323,"Betamethasone Benzoate",0,1
2513,"Betamethasone Bp",0,1
3121,"Betamethasone Dipropionate, Calcipotriol, Anhydrous",0,1
2525,"Betamethasone Sodium Phosphate Ph. Eur, Neomycin Sulphate Ph. Eur.",0,1
770,"Betamethasone Sodium Phosphate, Chloramphenicol, Colistimethate Sodium, Tetracycline",0,1
763,"Betamethasone Sodium Phosphate, Naphazoline Nitrate, Tetracycline Hydrochloride",0,1
2526,"Betamethasone Sodium Phosphate, Neomycin Sulfate",0,1
2514,"Betamethasone Valerate Bp",0,1
749,"Betamethasone Valerate, Fluocinolone Acetonide",0,1
5826,"Betamethasone Valerate, Fusidic Acid Pentahydrate",0,1
2505,"Betamethasone Valerate, Fusidic Acid Ph. Eur.",0,1
5299,"Betamethasone Valerate, Gentamicin",0,1
4141,"Betamethasone Valerate, Gentamicin, Clioquinol, Tolnaftate",0,1
3806,"Betamethasone, Clotrimazole",0,1
2976,"Betamethasone, Diprophylline, Guaifenesin",0,1
11082,"Betula Alba Tm, Natrium Tetrachloroauratum D8, Bryonia Alba D8, Colchicum D8, Solanum Dulcamara D8,",0,1
4380,"Betula Alba, Depigmented Polymerized Pollen Extract",0,1
4378,"Betula Alba, Depigmented Polymerized Pollen Extract, Alnus Glutinosa Pollen, Depigmented Polymerized",0,1
4386,"Betula Alba, Depigmented Polymerized Pollen Extract, Phleum Pratense Pollen, Depigmented Polymerized",0,1
10145,"Betula Pendula E Cortice, Decoctum Dil. D2 (Hab, Vs. 23a), Galenit Dil. D7, Nicotiana Tabacum E Foli",0,1
10146,"Betula Pendula E Cortice, Decoctum Dil. D4 (Hab, Vs. 23a), Galenit Dil. D7, Nicotiana Tabacum E Foli",0,1
8681,"Betula Pendula Pollen Extract, Alnus Glutinosa Pollen Extract, Corylus Avellana Pollen Extract",0,1
3836,"Betula Pendula Pollen Polymerized Extract",0,1
10553,"Betula Pollen Extract, Alnus Glutinosa Pollen Extract, Corylus Avellana Pollen Extract",0,1
10462,"Betula Pollen Extract, Corylus Pollen Extract, Alnus Glutinosa Pollen Extract",0,1
875,"Betula, Aluminium Hydroxide",0,1
872,"Betula, Corylus Avellana, Alnus, Aluminium Hydroxide",0,1
873,"Betula, Corylus Avellana, Alnus, Aluminium Hydroxide, Beech",0,1
2190,"Betula, Olive",0,1
884,"Betula, Phleum Pratense, Holcus Lanatus, Aluminium Hydroxide, Dactylis Glomerata, Festuca Pratensis,",0,1
890,"Betula, Plantago Lanceolata, Phleum Pratense, Holcus Lanatus, Aluminium Hydroxide, Dactylis Glomerat",0,1
887,"Betula, Triticum Aestivum, Phleum Pratense, Holcus Lanatus, Aluminium Hydroxide, Dactylis Glomerata,",0,1
4668,"Betula, Zea Mays L., Extract Of Equisetum Arvense, Elymus Repens",0,1
2751,"Betulae Folium, Couch Grass Rhizome, Arctostaphylos Uva-Ursi Leaf",0,1
7802,"Betulae Folium, Couch Grass Rhizome, Restharrow Root, Solidago Gigantea Flowering Top, Liquorice Roo",0,1
2750,"Betulae Folium, Equisetum",0,1
11606,"Betulae Folium, Equisetum Stem, Lovage Root, Taraxaci Herba, Solidaginis Virgaureae Herba, Phaseoli",0,1
6244,"Betulae Folium, Equisetum Stem, Solidaginis Herba, Restharrow Root",0,1
11099,"Betulae Folium, Equisetum Stem, Vitis Idaeae Folium, Chicory Root",0,1
11611,"Betulae Folium, Equisetum Stem, Willow Bark, Taraxaci Herba, Urticae Folium, Taraxacum Officinale Ro",0,1
2753,"Betulae Folium, Equisetum, Phaseoli Pericarpium, Arctostaphylos Uva-Ursi Leaf",0,1
2749,"Betulae Folium, Restharrow Root, Equisetum, Solidago Gigantea Flowering Top",0,1
6243,"Betulae Folium, Restharrow Root, Orthosiphon Folium, Solidago Gigantea",0,1
8330,"Betulae Folium, Restharrow Root, Solidago Gigantea, Equiseti Herba",0,1
6250,"Betulae Folium, Restharrow Root, Solidago Virgaurea, Orthosiphon Folium",0,1
4505,"Betulae Folium, Rose Fruit, Phaseoli Pericarpium, Agropyri Rhizoma, Rubi Fruticosi Folium",0,1
9720,"Betulae Folium, Sambuci Flos, Petroselinum Crispum Root, Fennel Fruit Bitter, Cortex Frangulae, Fucu",0,1
2758,"Betulae Folium, Solidaginis Herba, Orthosiphon Folium",0,1
2760,"Betulae Folium, Solidaginis Herba, Orthosiphon Folium, Arctostaphylos Uva-Ursi Leaf",0,1
2759,"Betulae Folium, Solidago Virgaurea, Orthosiphon Folium, Arctostaphylos Uva-Ursi Leaf",0,1
6197,"Betulae Folium, Willow Bark, Urticae Folium",0,1
7377,Bifidobacterium,0,1
7375,"Bifidobacterium Animalis, Subsp. Lactis, Strain Bb-12, Live",0,1
2232,"Bigas Flavones Solitaria A Scutellaria Baicalensis Radix",0,1
776,"Bioactive Concentrate Of Small Marine Fish",0,1
777,"Bioactive Concentrate Of Small Marine Fish, Rosemary Oil",0,1
7697,"Biotin Sodium",0,1
2691,"Biotin, Zinc Gluconate",0,1
11590,"Bis(L-Histidinato)zink 2 H2o",0,1
8820,Bisbutylcarboethylene,0,1
8597,"Bismuth Gluconate",0,1
1585,"Bismuth Oxide, Zinc Oxide Pheur, Balsam Peru Ph.Eur.",0,1
2707,"Bismuth Subnitrate",0,1
11672,"Bismuth Tribromophenate, Cade Oil",0,1
9042,"Bismutum Subnitricum Dil. 10, Carbo Vegetabilis Dil. D 10, Cinchona Pubescens Dil. D6, Gentiana Lute",0,1
2710,"Bismutum Subnitricum Trit D2, Capsicum Annuum Trit D5, Robinia Pseudoacacia Trit D5, Acidum Arsenico",0,1
8510,"Bismutum Subnitricum Trit. D 3, Carbo Vegetabilis Trit. D 3, Ferrum Metallicum Trit. D 3, Lycopodium",0,1
2711,"Bisoprolol Fumarate Ph. Eur., Acetylsalicylic Acid Ph. Eur.",0,1
2723,"Bisphenol A-Glycidyl Methacrylate",0,1
7985,"Bitter-Orange Epicarp And Mesocarp, Caraway Fruit, Gentian Root, Lupuli Flos, Taraxaci Radix, Essent",0,1
8086,"Bitter-Orange Epicarp And Mesocarp, Menyanthidis Trifoliatae Folium, Clove, Gentian Root, Matricaria",0,1
9350,"Blomia Tropicalis Extract",0,1
4381,"Blomia Tropicalis, Depigmented Polymerized Extract",0,1
9921,Boehmite,0,1
2790,"Boldine, Extract Of Rosemary, Senna Leaf Dry Extract",0,1
2842,"Borago Officinalis Ex Herba La 20% (Hab, Vs. 12c)",0,1
7007,"Boric Acid, Peppermint Oil, Methyl Salicylate, Thymol, Heavy Kaolin Bp",0,1
11584,"Boric Acid, Peppermint Oil, Zinc Oxide",0,1
9154,"Boric Acid, Phenol, Resorcinol",0,1
1581,"Boric Acid, Salicylic Acid",0,1
10307,"Boric Acid, Sodium Borate",0,1
9956,"Borneol, Camphene, Menthone, Cineole, Menthol, Leavo, Beta Pinene, Alpha Pinene",0,1
2471,"Bovine Aprotinin",0,1
3477,"Brassica Nigra E Semine W 10% (Hab, Vs. 12f Mit Raffiniertem Erdnussöl), Bryonia Cretica Ferm 33b Ø,",0,1
9393,"Brassica Oleracea Var. Botrytrisso",0,1
9692,"Brassica Rapa Var. Rapa Pollen",0,1
7340,"Bromazepam, Propantheline Bromide",0,1
9241,"Brome Pollen",0,1
5678,"Bromhexine Hydrochloride Bp",0,1
5679,"Bromhexine Hydrochloride, Extractum Fluidum Aquosum (1:3) Ex: Plantagini Lanceolate Folium Et Verbas",0,1
2276,"Bromhexine Hydrochloride, Sulfamethoxazole, Trimethoprim",0,1
2975,"Bromhexine Hydrochloride, Sulfamethoxazole, Trimethoprim, Tolu Balsam Extract",0,1
11175,Bromopride,0,1
6702,"Bromperidol Lactate",0,1
6658,"Brompheniramine Maleate, Paracetamol, Calcium Ascorbate Dihydrate, Caffeine",0,1
2969,"Bronchus Suis D10, Bronchus Suis D200, Bronchus Suis D30",0,1
2974,Bronopol,0,1
10061,"Brucella Melitensis Extractum Cellulae (Lyophil., Steril.) D6",0,1
10504,"Bryonia C3, Pulsatilla Vulgaris C6, Rumex Crispus C6, Euspongia Officinalis C3, Lobaria Pulmonaria C",0,1
6642,"Bryonia C5, Aluminium Oxydatum C5, Myristica Fragrans C5",0,1
8505,"Bryonia Cretica D10, Bryonia Cretica D1000, Bryonia Cretica D15, Bryonia Cretica D200, Bryonia Creti",0,1
7052,"Bryonia Cretica D3, Euspongia Officinalis D6, Stibium Sulfuratum Aurantiacum D6, Psychotria Ipecacua",0,1
10431,"Bryonia Cretica D3, Melilotus Officinalis D3, Acidum Silicicum D12, Atropa Bella-Donna D3, Natrium C",0,1
6168,"Bryonia Cretica D4, Causticum D6, Camphora D6, Eucalyptus Globulus D6, Eupatorium Perfoliatum D4, Ba",0,1
5037,"Bryonia Cretica D8, Arnica Montana D6, Acidum Arsenicosum D10, Argentum Nitricum D10, Baptisia Tinct",0,1
9592,"Bryonia Cretica Ferm 33b Dil. D5, Tartarus Stibiatus Dil. D7 Aquos. (Hab, Vs. 5b), Vivianit Dil. D7,",0,1
2994,"Bryonia Cretica Ferm 33b Dil. D7, Aconitum Napellus E Tubere Ferm 33c Dil. D5 (Hab, Vs. 33c)",0,1
8496,"Bryonia D10, Bryonia D1000, Bryonia D15, Bryonia D200, Bryonia D30, Bryonia D4, Bryonia D6, Citrullu",0,1
10449,"Bryonia D4, Arnica Montana D4, Ledum Palustre D3, Acidum Sulfuricum D6, Argentum Metallicum D12",0,1
4814,"Bryonia D4, Kalium Carbonicum D6, Ranunculus Bulbosus D4",0,1
4879,"Bryonia D4, Ledum Palustre D4, Arnica Dil. D4, Acidum Sulfuricum D6, Argentum Metallicum D12, Causti",0,1
7539,"Bryonia D4, Stannum Metallicum D10",0,1
5863,"Bryonia Dil. D15, Solanum Dulcamara Dil. D10, Ledum Palustre Dil. D10, Colchicum Dil. D6, Berberis D",0,1
9844,"Bryonia Dil. D2, Gnaphalium Polycephalum Dil. D2, Berberis Vulgaris Mother Tincture, Rhus Toxicodend",0,1
2997,"Bryonia Dil. D30, Bryonia Dil. D200, Bryonia Dil. D1000, Bryonia Cretica Dil. D12",0,1
1656,"Bryonia Dil. D6, Fabiana Imbricata Dil. D4, Dulcamara Dil. D4, Rhus Toxicodendron Dil. D4, Symphytum",0,1
6499,"Bryonia Dioica, Arisaema Triphyllum C3, Atropa Bella-Donna C6, Calendula Officinalis C6, Kalium Bich",0,1
6487,"Bryonia Dioica, Atropa Bella-Donna, Bromine, Arisaema Triphyllum C3, Arnica Montana C3, Pulsatilla V",0,1
10940,"Bryonia Trit. D 3, Arnica Montana D3, Rhus Toxicodendron Trit. D4",0,1
293,"Bryonia Trit. D 3, Ferrum Phosphoricum Trit D 2, Belladonna Trit. D3, Aconitum Trit. D3, Gelsemium T",0,1
9044,"Bryonia Trit. D 3, Lycopodium Clavatum Trit. D 3, Ptelea Trifoliata Trit. D 3, Silybum Marianum Trit",0,1
6500,"Bryonia Trit. D 3, Phytolacca Americana Trit D 4, Ledum Palustre Trit. D2, Guajacum Ø",0,1
10432,"Bryonia Trit. D 3, Thuja Occidentale Trit. D 12, Acidum Silicicum Trit. D12, Atropa Bella-Donna Trit",0,1
2999,"Bryophyllum Argento Cultum Dil. D2",0,1
3000,"Bryophyllum Argento Cultum Rh Dil. D2, Bryophyllum Argento Cultum Rh Dil. D3",0,1
